rank_test_f1,mean_test_f1,std_test_f1,rank_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_accuracy,mean_test_accuracy,std_test_accuracy,params
135,0.9477603937958277,0.061254032519198934,135,0.999533429169373,0.0006520231688050805,135,0.999343008890138,0.0009728306651889878,135,0.9534333070244673,0.054007959522578045,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 150}"
136,0.9524728833358271,0.055315298666763574,136,0.9995961489637859,0.0005387006222973615,136,0.9994335192727636,0.0008238572898809228,136,0.9571823204419889,0.0493955879527702,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 200}"
137,0.9241821679184735,0.08902648046043972,137,0.9817546584925709,0.033838632549297955,137,0.9821383774501268,0.032726085008679635,137,0.9356353591160221,0.07491338861765136,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 50}"
138,0.934059959345087,0.0769497391965023,138,0.998693033067379,0.001682523579971412,138,0.9985456477383854,0.0019044626005589398,138,0.9428176795580111,0.06585188013322275,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 100}"
139,0.9440527990797325,0.06503118901606035,139,0.9996430166355749,0.00040997179851693234,139,0.9993998218751289,0.0008066733288833154,139,0.950407787424362,0.05626040443212855,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 150}"
140,0.9369708841971714,0.07406434518687253,140,0.9997086867486292,0.0003592032288334047,140,0.9994505951399051,0.0007896023849744082,140,0.945080242041568,0.06393547054945922,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 200}"
141,0.918917289122349,0.09545658791222811,141,0.9872025853858553,0.021472806392485024,141,0.9873444193793158,0.02095981075700318,141,0.9318995001315443,0.07933924402033306,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 50}"
142,0.9199237732563134,0.09545256861743537,142,0.9971899988593254,0.003955634730445206,142,0.9970986613549144,0.0040982802818748465,142,0.9327413838463562,0.07886679528617734,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 100}"
143,0.9456699814361162,0.06716610039262738,143,0.9995922434686694,0.0004910298815903642,143,0.9993652204750786,0.0008512476982235708,143,0.9520915548539858,0.05810893336610776,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 150}"
144,0.935563543259535,0.07564190217125615,144,0.9996728866651272,0.0004217984267531943,144,0.9994491341355152,0.0007830343671515926,144,0.9440015785319653,0.06514933465763205,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 200}"
