rank_test_f1,rank_test_roc_auc,rank_test_average_precision,rank_test_accuracy,rank_test_balanced_accuracy,params
181,67,49,157,181,"{'max_layers': 15, 'n_estimators': 10, 'n_trees': 400}"
127,199,199,127,127,"{'max_layers': 15, 'n_estimators': 13, 'n_trees': 50}"
31,157,163,1,37,"{'max_layers': 15, 'n_estimators': 13, 'n_trees': 100}"
49,151,151,61,55,"{'max_layers': 15, 'n_estimators': 13, 'n_trees': 150}"
37,103,91,13,43,"{'max_layers': 15, 'n_estimators': 13, 'n_trees': 200}"
151,49,115,127,151,"{'max_layers': 15, 'n_estimators': 13, 'n_trees': 250}"
133,109,133,91,139,"{'max_layers': 15, 'n_estimators': 13, 'n_trees': 300}"
133,85,55,91,139,"{'max_layers': 15, 'n_estimators': 13, 'n_trees': 400}"
109,193,193,157,85,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 50}"
25,91,85,61,25,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 100}"
37,73,109,13,43,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 150}"
175,13,1,127,175,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 200}"
115,25,25,91,115,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 250}"
115,7,7,91,115,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 300}"
67,1,13,1,91,"{'max_layers': 20, 'n_estimators': 2, 'n_trees': 400}"
73,205,205,157,31,"{'max_layers': 20, 'n_estimators': 5, 'n_trees': 50}"
1,115,145,13,1,"{'max_layers': 20, 'n_estimators': 5, 'n_trees': 100}"
97,169,127,127,79,"{'max_layers': 20, 'n_estimators': 5, 'n_trees': 150}"
85,139,103,13,97,"{'max_layers': 20, 'n_estimators': 5, 'n_trees': 200}"
199,37,37,199,199,"{'max_layers': 20, 'n_estimators': 5, 'n_trees': 250}"
13,97,79,13,13,"{'max_layers': 20, 'n_estimators': 5, 'n_trees': 300}"
85,19,19,13,97,"{'max_layers': 20, 'n_estimators': 5, 'n_trees': 400}"
145,181,181,187,133,"{'max_layers': 20, 'n_estimators': 8, 'n_trees': 50}"
1,175,169,13,1,"{'max_layers': 20, 'n_estimators': 8, 'n_trees': 100}"
49,79,73,61,55,"{'max_layers': 20, 'n_estimators': 8, 'n_trees': 150}"
151,145,97,127,151,"{'max_layers': 20, 'n_estimators': 8, 'n_trees': 200}"
193,31,43,187,193,"{'max_layers': 20, 'n_estimators': 8, 'n_trees': 250}"
205,43,67,199,205,"{'max_layers': 20, 'n_estimators': 8, 'n_trees': 300}"
169,55,31,91,169,"{'max_layers': 20, 'n_estimators': 8, 'n_trees': 400}"
163,187,187,157,163,"{'max_layers': 20, 'n_estimators': 10, 'n_trees': 50}"
13,163,175,13,13,"{'max_layers': 20, 'n_estimators': 10, 'n_trees': 100}"
49,127,157,61,55,"{'max_layers': 20, 'n_estimators': 10, 'n_trees': 150}"
103,61,61,61,109,"{'max_layers': 20, 'n_estimators': 10, 'n_trees': 200}"
79,121,139,91,73,"{'max_layers': 20, 'n_estimators': 10, 'n_trees': 250}"
181,133,121,157,181,"{'max_layers': 20, 'n_estimators': 10, 'n_trees': 300}"
181,67,49,157,181,"{'max_layers': 20, 'n_estimators': 10, 'n_trees': 400}"
127,199,199,127,127,"{'max_layers': 20, 'n_estimators': 13, 'n_trees': 50}"
31,157,163,1,37,"{'max_layers': 20, 'n_estimators': 13, 'n_trees': 100}"
49,151,151,61,55,"{'max_layers': 20, 'n_estimators': 13, 'n_trees': 150}"
37,103,91,13,43,"{'max_layers': 20, 'n_estimators': 13, 'n_trees': 200}"
151,49,115,127,151,"{'max_layers': 20, 'n_estimators': 13, 'n_trees': 250}"
133,109,133,91,139,"{'max_layers': 20, 'n_estimators': 13, 'n_trees': 300}"
133,85,55,91,139,"{'max_layers': 20, 'n_estimators': 13, 'n_trees': 400}"
109,193,193,157,85,"{'max_layers': 50, 'n_estimators': 2, 'n_trees': 50}"
25,91,85,61,25,"{'max_layers': 50, 'n_estimators': 2, 'n_trees': 100}"
37,73,109,13,43,"{'max_layers': 50, 'n_estimators': 2, 'n_trees': 150}"
175,13,1,127,175,"{'max_layers': 50, 'n_estimators': 2, 'n_trees': 200}"
115,25,25,91,115,"{'max_layers': 50, 'n_estimators': 2, 'n_trees': 250}"
115,7,7,91,115,"{'max_layers': 50, 'n_estimators': 2, 'n_trees': 300}"
67,1,13,1,91,"{'max_layers': 50, 'n_estimators': 2, 'n_trees': 400}"
73,205,205,157,31,"{'max_layers': 50, 'n_estimators': 5, 'n_trees': 50}"
1,115,145,13,1,"{'max_layers': 50, 'n_estimators': 5, 'n_trees': 100}"
97,169,127,127,79,"{'max_layers': 50, 'n_estimators': 5, 'n_trees': 150}"
85,139,103,13,97,"{'max_layers': 50, 'n_estimators': 5, 'n_trees': 200}"
199,37,37,199,199,"{'max_layers': 50, 'n_estimators': 5, 'n_trees': 250}"
13,97,79,13,13,"{'max_layers': 50, 'n_estimators': 5, 'n_trees': 300}"
85,19,19,13,97,"{'max_layers': 50, 'n_estimators': 5, 'n_trees': 400}"
145,181,181,187,133,"{'max_layers': 50, 'n_estimators': 8, 'n_trees': 50}"
1,175,169,13,1,"{'max_layers': 50, 'n_estimators': 8, 'n_trees': 100}"
49,79,73,61,55,"{'max_layers': 50, 'n_estimators': 8, 'n_trees': 150}"
151,145,97,127,151,"{'max_layers': 50, 'n_estimators': 8, 'n_trees': 200}"
193,31,43,187,193,"{'max_layers': 50, 'n_estimators': 8, 'n_trees': 250}"
205,43,67,199,205,"{'max_layers': 50, 'n_estimators': 8, 'n_trees': 300}"
169,55,31,91,169,"{'max_layers': 50, 'n_estimators': 8, 'n_trees': 400}"
163,187,187,157,163,"{'max_layers': 50, 'n_estimators': 10, 'n_trees': 50}"
13,163,175,13,13,"{'max_layers': 50, 'n_estimators': 10, 'n_trees': 100}"
49,127,157,61,55,"{'max_layers': 50, 'n_estimators': 10, 'n_trees': 150}"
103,61,61,61,109,"{'max_layers': 50, 'n_estimators': 10, 'n_trees': 200}"
79,121,139,91,73,"{'max_layers': 50, 'n_estimators': 10, 'n_trees': 250}"
181,133,121,157,181,"{'max_layers': 50, 'n_estimators': 10, 'n_trees': 300}"
181,67,49,157,181,"{'max_layers': 50, 'n_estimators': 10, 'n_trees': 400}"
127,199,199,127,127,"{'max_layers': 50, 'n_estimators': 13, 'n_trees': 50}"
31,157,163,1,37,"{'max_layers': 50, 'n_estimators': 13, 'n_trees': 100}"
49,151,151,61,55,"{'max_layers': 50, 'n_estimators': 13, 'n_trees': 150}"
37,103,91,13,43,"{'max_layers': 50, 'n_estimators': 13, 'n_trees': 200}"
151,49,115,127,151,"{'max_layers': 50, 'n_estimators': 13, 'n_trees': 250}"
133,109,133,91,139,"{'max_layers': 50, 'n_estimators': 13, 'n_trees': 300}"
133,85,55,91,139,"{'max_layers': 50, 'n_estimators': 13, 'n_trees': 400}"
109,193,193,157,85,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 50}"
25,91,85,61,25,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 100}"
37,73,109,13,43,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 150}"
175,13,1,127,175,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 200}"
115,25,25,91,115,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 250}"
115,7,7,91,115,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 300}"
67,1,13,1,91,"{'max_layers': 80, 'n_estimators': 2, 'n_trees': 400}"
73,205,205,157,31,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 50}"
1,115,145,13,1,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 100}"
97,169,127,127,79,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 150}"
85,139,103,13,97,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 200}"
199,37,37,199,199,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 250}"
13,97,79,13,13,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 300}"
85,19,19,13,97,"{'max_layers': 80, 'n_estimators': 5, 'n_trees': 400}"
145,181,181,187,133,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 50}"
1,175,169,13,1,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 100}"
49,79,73,61,55,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 150}"
151,145,97,127,151,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 200}"
193,31,43,187,193,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 250}"
205,43,67,199,205,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 300}"
169,55,31,91,169,"{'max_layers': 80, 'n_estimators': 8, 'n_trees': 400}"
163,187,187,157,163,"{'max_layers': 80, 'n_estimators': 10, 'n_trees': 50}"
13,163,175,13,13,"{'max_layers': 80, 'n_estimators': 10, 'n_trees': 100}"
49,127,157,61,55,"{'max_layers': 80, 'n_estimators': 10, 'n_trees': 150}"
103,61,61,61,109,"{'max_layers': 80, 'n_estimators': 10, 'n_trees': 200}"
79,121,139,91,73,"{'max_layers': 80, 'n_estimators': 10, 'n_trees': 250}"
181,133,121,157,181,"{'max_layers': 80, 'n_estimators': 10, 'n_trees': 300}"
181,67,49,157,181,"{'max_layers': 80, 'n_estimators': 10, 'n_trees': 400}"
127,199,199,127,127,"{'max_layers': 80, 'n_estimators': 13, 'n_trees': 50}"
31,157,163,1,37,"{'max_layers': 80, 'n_estimators': 13, 'n_trees': 100}"
49,151,151,61,55,"{'max_layers': 80, 'n_estimators': 13, 'n_trees': 150}"
37,103,91,13,43,"{'max_layers': 80, 'n_estimators': 13, 'n_trees': 200}"
151,49,115,127,151,"{'max_layers': 80, 'n_estimators': 13, 'n_trees': 250}"
133,109,133,91,139,"{'max_layers': 80, 'n_estimators': 13, 'n_trees': 300}"
133,85,55,91,139,"{'max_layers': 80, 'n_estimators': 13, 'n_trees': 400}"
109,193,193,157,85,"{'max_layers': 120, 'n_estimators': 2, 'n_trees': 50}"
25,91,85,61,25,"{'max_layers': 120, 'n_estimators': 2, 'n_trees': 100}"
37,73,109,13,43,"{'max_layers': 120, 'n_estimators': 2, 'n_trees': 150}"
175,13,1,127,175,"{'max_layers': 120, 'n_estimators': 2, 'n_trees': 200}"
115,25,25,91,115,"{'max_layers': 120, 'n_estimators': 2, 'n_trees': 250}"
115,7,7,91,115,"{'max_layers': 120, 'n_estimators': 2, 'n_trees': 300}"
67,1,13,1,91,"{'max_layers': 120, 'n_estimators': 2, 'n_trees': 400}"
73,205,205,157,31,"{'max_layers': 120, 'n_estimators': 5, 'n_trees': 50}"
1,115,145,13,1,"{'max_layers': 120, 'n_estimators': 5, 'n_trees': 100}"
97,169,127,127,79,"{'max_layers': 120, 'n_estimators': 5, 'n_trees': 150}"
85,139,103,13,97,"{'max_layers': 120, 'n_estimators': 5, 'n_trees': 200}"
199,37,37,199,199,"{'max_layers': 120, 'n_estimators': 5, 'n_trees': 250}"
13,97,79,13,13,"{'max_layers': 120, 'n_estimators': 5, 'n_trees': 300}"
85,19,19,13,97,"{'max_layers': 120, 'n_estimators': 5, 'n_trees': 400}"
145,181,181,187,133,"{'max_layers': 120, 'n_estimators': 8, 'n_trees': 50}"
1,175,169,13,1,"{'max_layers': 120, 'n_estimators': 8, 'n_trees': 100}"
49,79,73,61,55,"{'max_layers': 120, 'n_estimators': 8, 'n_trees': 150}"
151,145,97,127,151,"{'max_layers': 120, 'n_estimators': 8, 'n_trees': 200}"
193,31,43,187,193,"{'max_layers': 120, 'n_estimators': 8, 'n_trees': 250}"
205,43,67,199,205,"{'max_layers': 120, 'n_estimators': 8, 'n_trees': 300}"
169,55,31,91,169,"{'max_layers': 120, 'n_estimators': 8, 'n_trees': 400}"
163,187,187,157,163,"{'max_layers': 120, 'n_estimators': 10, 'n_trees': 50}"
13,163,175,13,13,"{'max_layers': 120, 'n_estimators': 10, 'n_trees': 100}"
49,127,157,61,55,"{'max_layers': 120, 'n_estimators': 10, 'n_trees': 150}"
103,61,61,61,109,"{'max_layers': 120, 'n_estimators': 10, 'n_trees': 200}"
79,121,139,91,73,"{'max_layers': 120, 'n_estimators': 10, 'n_trees': 250}"
181,133,121,157,181,"{'max_layers': 120, 'n_estimators': 10, 'n_trees': 300}"
181,67,49,157,181,"{'max_layers': 120, 'n_estimators': 10, 'n_trees': 400}"
127,199,199,127,127,"{'max_layers': 120, 'n_estimators': 13, 'n_trees': 50}"
31,157,163,1,37,"{'max_layers': 120, 'n_estimators': 13, 'n_trees': 100}"
49,151,151,61,55,"{'max_layers': 120, 'n_estimators': 13, 'n_trees': 150}"
37,103,91,13,43,"{'max_layers': 120, 'n_estimators': 13, 'n_trees': 200}"
151,49,115,127,151,"{'max_layers': 120, 'n_estimators': 13, 'n_trees': 250}"
133,109,133,91,139,"{'max_layers': 120, 'n_estimators': 13, 'n_trees': 300}"
133,85,55,91,139,"{'max_layers': 120, 'n_estimators': 13, 'n_trees': 400}"
